2024-08-03 18:18:16.206 INFO  c.fugui.train.common.interceptor.MemberInterceptor:26   http-nio-8002-exec-166 [32m1722680296035ozr[0;39m 当前登录用户信息为{"mobile":"13000000000","id":1814358440773029888}
2024-08-03 18:18:16.243 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-50 [32m1722680296207alc[0;39m ------------- 结束 耗时：36 ms -------------
2024-08-03 18:18:16.243 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-28 [32m1722680296093zhf[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.242 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-18 [32m1722680296123ayy[0;39m 购票被限流
2024-08-03 18:18:16.243 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-28 [32m1722680296093zhf[0;39m ------------- 结束 耗时：150 ms -------------
2024-08-03 18:18:16.243 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-18 [32m1722680296123ayy[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.243 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-166 [32m172268029624209s[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.243 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-114 [32m1722680296206ak8[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.243 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-77 [32m1722680296119x81[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.243 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-18 [32m1722680296123ayy[0;39m ------------- 结束 耗时：120 ms -------------
2024-08-03 18:18:16.244 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-168 [32m1722680296132e8j[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.244 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-114 [32m1722680296206ak8[0;39m ------------- 结束 耗时：38 ms -------------
2024-08-03 18:18:16.244 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-77 [32m1722680296119x81[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.244 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-168 [32m1722680296132e8j[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.244 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-158 [32m172268029594777v[0;39m ------------- 结束 耗时：297 ms -------------
2024-08-03 18:18:16.244 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-144 [32m17226802961340kb[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.244 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-12 [32m1722680296205hfz[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.244 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-144 [32m17226802961340kb[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.244 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-12 [32m1722680296205hfz[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.244 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-166 [32m172268029624209s[0;39m 购票被限流
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-144 [32m17226802961340kb[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-12 [32m1722680296205hfz[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-166 [32m172268029624209s[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.245 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-168 [32m1722680296132e8j[0;39m 购票被限流
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-168 [32m1722680296132e8j[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-166 [32m172268029624209s[0;39m ------------- 结束 耗时：3 ms -------------
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-12 [32m1722680296205hfz[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.245 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-77 [32m1722680296119x81[0;39m 购票被限流
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :54   http-nio-8002-exec-32 [32m1722680296245cbh[0;39m ------------- 开始 -------------
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-168 [32m1722680296132e8j[0;39m ------------- 结束 耗时：113 ms -------------
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-195 [32m1722680295983mb1[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.245 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-144 [32m17226802961340kb[0;39m 购票被限流
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-94 [32m17226802961318ei[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-152 [32m1722680296205icf[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.245 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-42 [32m1722680295958a95[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-144 [32m17226802961340kb[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-48 [32m1722680296206owz[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-94 [32m17226802961318ei[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.246 INFO  c.fugui.train.common.interceptor.MemberInterceptor:27   http-nio-8002-exec-63 [32m1722680296013wo8[0;39m 当前登录token为eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MjI1OTY0NDEsIm1vYmlsZSI6IjEzMDAwMDAwMDAwIiwiaWQiOjE4MTQzNTg0NDA3NzMwMjk4ODgsImV4cCI6MTcyMjY4Mjg0MSwiaWF0IjoxNzIyNTk2NDQxfQ.R1HQA76yf8a4kjI9J-3zDWfoOl3BHk1YSy8TGO08AaA
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-42 [32m1722680295958a95[0;39m ------------- 结束 耗时：288 ms -------------
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-152 [32m1722680296205icf[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-144 [32m17226802961340kb[0;39m ------------- 结束 耗时：112 ms -------------
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-48 [32m1722680296206owz[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.246 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-162 [32m1722680296031wsn[0;39m 购票被限流
2024-08-03 18:18:16.246 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-66 [32m17226802960347bq[0;39m 购票被限流
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-152 [32m1722680296205icf[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.246 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-98 [32m1722680296114bem[0;39m 购票被限流
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-94 [32m17226802961318ei[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-48 [32m1722680296206owz[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-162 [32m1722680296031wsn[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.246 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-66 [32m17226802960347bq[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.247 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-152 [32m1722680296205icf[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.247 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-162 [32m1722680296031wsn[0;39m ------------- 结束 耗时：216 ms -------------
2024-08-03 18:18:16.247 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-98 [32m1722680296114bem[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.247 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-48 [32m1722680296206owz[0;39m 购票被限流
2024-08-03 18:18:16.247 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-66 [32m17226802960347bq[0;39m ------------- 结束 耗时：213 ms -------------
2024-08-03 18:18:16.247 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-170 [32m1722680296119zh5[0;39m 购票被限流
2024-08-03 18:18:16.247 INFO  com.fugui.train.common.aspect.LogAspect           :54   http-nio-8002-exec-63 [32m17226802962475oa[0;39m ------------- 开始 -------------
2024-08-03 18:18:16.247 INFO  c.fugui.train.common.interceptor.MemberInterceptor:27   http-nio-8002-exec-52 [32m172268029609013h[0;39m 当前登录token为eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MjI1OTY0NDEsIm1vYmlsZSI6IjEzMDAwMDAwMDAwIiwiaWQiOjE4MTQzNTg0NDA3NzMwMjk4ODgsImV4cCI6MTcyMjY4Mjg0MSwiaWF0IjoxNzIyNTk2NDQxfQ.R1HQA76yf8a4kjI9J-3zDWfoOl3BHk1YSy8TGO08AaA
2024-08-03 18:18:16.247 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-94 [32m17226802961318ei[0;39m 购票被限流
2024-08-03 18:18:16.248 INFO  c.fugui.train.common.interceptor.MemberInterceptor:27   http-nio-8002-exec-178 [32m1722680295898rd5[0;39m 当前登录token为eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MjI1OTY0NDEsIm1vYmlsZSI6IjEzMDAwMDAwMDAwIiwiaWQiOjE4MTQzNTg0NDA3NzMwMjk4ODgsImV4cCI6MTcyMjY4Mjg0MSwiaWF0IjoxNzIyNTk2NDQxfQ.R1HQA76yf8a4kjI9J-3zDWfoOl3BHk1YSy8TGO08AaA
2024-08-03 18:18:16.248 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-116 [32m1722680296055hm1[0;39m ------------- 结束 耗时：193 ms -------------
2024-08-03 18:18:16.248 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-94 [32m17226802961318ei[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.248 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-29 [32m1722680296125brq[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.248 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-94 [32m17226802961318ei[0;39m ------------- 结束 耗时：118 ms -------------
2024-08-03 18:18:16.248 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-27 [32m1722680296092x1r[0;39m 购票被限流
2024-08-03 18:18:16.248 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-27 [32m1722680296092x1r[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.248 INFO  com.fugui.train.common.aspect.LogAspect           :54   http-nio-8002-exec-178 [32m1722680296248wop[0;39m ------------- 开始 -------------
2024-08-03 18:18:16.248 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-27 [32m1722680296092x1r[0;39m ------------- 结束 耗时：156 ms -------------
2024-08-03 18:18:16.248 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-170 [32m1722680296119zh5[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.249 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-178 [32m1722680296248wop[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.249 INFO  com.fugui.train.common.aspect.LogAspect           :54   http-nio-8002-exec-52 [32m1722680296249jcl[0;39m ------------- 开始 -------------
2024-08-03 18:18:16.248 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-29 [32m1722680296125brq[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.249 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-70 [32m1722680296068p3p[0;39m ------------- 结束 耗时：181 ms -------------
2024-08-03 18:18:16.249 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-170 [32m1722680296119zh5[0;39m ------------- 结束 耗时：130 ms -------------
2024-08-03 18:18:16.249 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-140 [32m17226802961144cg[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.249 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-104 [32m1722680296119kv3[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.249 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-151 [32m17226802961139cc[0;39m ------------- 结束 耗时：136 ms -------------
2024-08-03 18:18:16.249 INFO  c.fugui.train.common.interceptor.MemberInterceptor:27   http-nio-8002-exec-129 [32m1722680295989pja[0;39m 当前登录token为eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MjI1OTY0NDEsIm1vYmlsZSI6IjEzMDAwMDAwMDAwIiwiaWQiOjE4MTQzNTg0NDA3NzMwMjk4ODgsImV4cCI6MTcyMjY4Mjg0MSwiaWF0IjoxNzIyNTk2NDQxfQ.R1HQA76yf8a4kjI9J-3zDWfoOl3BHk1YSy8TGO08AaA
2024-08-03 18:18:16.249 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-140 [32m17226802961144cg[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.249 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-146 [32m17226802961951p4[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.250 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-104 [32m1722680296119kv3[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.250 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-146 [32m17226802961951p4[0;39m ------------- 结束 耗时：55 ms -------------
2024-08-03 18:18:16.250 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-140 [32m17226802961144cg[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.250 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-79 [32m1722680296204tpg[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.250 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-74 [32m1722680296112n6c[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.250 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-79 [32m1722680296204tpg[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.250 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-14 [32m17226802962144cz[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-14 [32m17226802962144cz[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-67 [32m17226802960619kw[0;39m ------------- 结束 耗时：190 ms -------------
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-74 [32m1722680296112n6c[0;39m ------------- 结束 耗时：139 ms -------------
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-14 [32m17226802962144cz[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-36 [32m1722680295947qdt[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-177 [32m1722680296063mxr[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-134 [32m1722680296139iyl[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.251 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-79 [32m1722680296204tpg[0;39m 购票被限流
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-177 [32m1722680296063mxr[0;39m ------------- 结束 耗时：188 ms -------------
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-79 [32m1722680296204tpg[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-134 [32m1722680296139iyl[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.252 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-199 [32m17226802960477oo[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.252 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-14 [32m17226802962144cz[0;39m 购票被限流
2024-08-03 18:18:16.252 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-199 [32m17226802960477oo[0;39m ------------- 结束 耗时：205 ms -------------
2024-08-03 18:18:16.252 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-134 [32m1722680296139iyl[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.252 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-127 [32m1722680296167urc[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.252 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-14 [32m17226802962144cz[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.251 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-140 [32m17226802961144cg[0;39m 购票被限流
2024-08-03 18:18:16.251 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-36 [32m1722680295947qdt[0;39m ------------- 结束 耗时：304 ms -------------
2024-08-03 18:18:16.253 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-88 [32m1722680295966oau[0;39m 购票被限流
2024-08-03 18:18:16.253 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-134 [32m1722680296139iyl[0;39m 购票被限流
2024-08-03 18:18:16.253 INFO  com.fugui.train.common.aspect.LogAspect           :54   http-nio-8002-exec-69 [32m1722680296253o32[0;39m ------------- 开始 -------------
2024-08-03 18:18:16.253 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-132 [32m1722680295969qxc[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.253 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-134 [32m1722680296139iyl[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.253 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-33 [32m1722680296125c7m[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.253 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-53 [32m172268029612802o[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.254 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-132 [32m1722680295969qxc[0;39m ------------- 结束 耗时：285 ms -------------
2024-08-03 18:18:16.253 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-69 [32m1722680296253o32[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.254 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-159 [32m1722680296104q2n[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.254 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-134 [32m1722680296139iyl[0;39m ------------- 结束 耗时：115 ms -------------
2024-08-03 18:18:16.254 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-69 [32m1722680296253o32[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.254 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-181 [32m1722680296171ybt[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.254 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-35 [32m1722680295969aa7[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.253 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-99 [32m1722680296125ld6[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.254 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-127 [32m1722680296167urc[0;39m 购票被限流
2024-08-03 18:18:16.254 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-159 [32m1722680296104q2n[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.254 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-181 [32m1722680296171ybt[0;39m 远程地址: 127.0.0.1
